customer_no,timestamp,location,dow,time,day_period
1008_tuesday,2019-09-03 17:59:00,drinks,tuesday,17:59:00,evening
1008_tuesday,2019-09-03 18:00:00,drinks,tuesday,17:59:00,evening
1008_tuesday,2019-09-03 18:01:00,drinks,tuesday,17:59:00,evening
1008_tuesday,2019-09-03 18:02:00,drinks,tuesday,17:59:00,evening
1008_tuesday,2019-09-03 18:03:00,drinks,tuesday,17:59:00,evening
1008_tuesday,2019-09-03 18:04:00,drinks,tuesday,17:59:00,evening
1008_tuesday,2019-09-03 18:05:00,drinks,tuesday,17:59:00,evening
1008_tuesday,2019-09-03 18:06:00,drinks,tuesday,17:59:00,evening
1008_tuesday,2019-09-03 18:07:00,drinks,tuesday,17:59:00,evening
1008_tuesday,2019-09-03 18:08:00,checkout,tuesday,18:08:00,evening
1008_wednesday,2019-09-04 16:57:00,fruit,wednesday,16:57:00,evening
1008_wednesday,2019-09-04 16:58:00,fruit,wednesday,16:57:00,evening
1008_wednesday,2019-09-04 16:59:00,checkout,wednesday,16:59:00,evening
1009_friday,2019-09-06 17:22:00,dairy,friday,17:22:00,evening
1009_friday,2019-09-06 17:23:00,dairy,friday,17:22:00,evening
1009_friday,2019-09-06 17:24:00,spices,friday,17:24:00,evening
1009_friday,2019-09-06 17:25:00,spices,friday,17:24:00,evening
1009_friday,2019-09-06 17:26:00,fruit,friday,17:26:00,evening
1009_friday,2019-09-06 17:27:00,fruit,friday,17:26:00,evening
1009_friday,2019-09-06 17:28:00,dairy,friday,17:28:00,evening
1009_friday,2019-09-06 17:29:00,dairy,friday,17:28:00,evening
1009_friday,2019-09-06 17:30:00,checkout,friday,17:30:00,evening
1009_monday,2019-09-02 17:49:00,dairy,monday,17:49:00,evening
1009_monday,2019-09-02 17:50:00,drinks,monday,17:50:00,evening
1009_monday,2019-09-02 17:51:00,checkout,monday,17:51:00,evening
1009_thursday,2019-09-05 17:28:00,fruit,thursday,17:28:00,evening
1009_thursday,2019-09-05 17:29:00,dairy,thursday,17:29:00,evening
1009_thursday,2019-09-05 17:30:00,dairy,thursday,17:29:00,evening
1009_thursday,2019-09-05 17:31:00,dairy,thursday,17:29:00,evening
1009_thursday,2019-09-05 17:32:00,dairy,thursday,17:29:00,evening
1009_thursday,2019-09-05 17:33:00,drinks,thursday,17:33:00,evening
1009_thursday,2019-09-05 17:34:00,drinks,thursday,17:33:00,evening
1009_thursday,2019-09-05 17:35:00,fruit,thursday,17:35:00,evening
1009_thursday,2019-09-05 17:36:00,fruit,thursday,17:35:00,evening
1009_thursday,2019-09-05 17:37:00,fruit,thursday,17:35:00,evening
1009_thursday,2019-09-05 17:38:00,dairy,thursday,17:38:00,evening
1009_thursday,2019-09-05 17:39:00,dairy,thursday,17:38:00,evening
1009_thursday,2019-09-05 17:40:00,dairy,thursday,17:38:00,evening
1009_thursday,2019-09-05 17:41:00,dairy,thursday,17:38:00,evening
1009_thursday,2019-09-05 17:42:00,dairy,thursday,17:38:00,evening
1009_thursday,2019-09-05 17:43:00,dairy,thursday,17:38:00,evening
1009_thursday,2019-09-05 17:44:00,spices,thursday,17:44:00,evening
1009_thursday,2019-09-05 17:45:00,dairy,thursday,17:45:00,evening
1009_thursday,2019-09-05 17:46:00,dairy,thursday,17:45:00,evening
1009_thursday,2019-09-05 17:47:00,dairy,thursday,17:45:00,evening
1009_thursday,2019-09-05 17:48:00,fruit,thursday,17:48:00,evening
1009_thursday,2019-09-05 17:49:00,fruit,thursday,17:48:00,evening
1009_thursday,2019-09-05 17:50:00,fruit,thursday,17:48:00,evening
1009_thursday,2019-09-05 17:51:00,dairy,thursday,17:51:00,evening
1009_thursday,2019-09-05 17:52:00,dairy,thursday,17:51:00,evening
1009_thursday,2019-09-05 17:53:00,dairy,thursday,17:51:00,evening
1009_thursday,2019-09-05 17:54:00,dairy,thursday,17:51:00,evening
1009_thursday,2019-09-05 17:55:00,dairy,thursday,17:51:00,evening
1009_thursday,2019-09-05 17:56:00,dairy,thursday,17:51:00,evening
1009_thursday,2019-09-05 17:57:00,dairy,thursday,17:51:00,evening
1009_thursday,2019-09-05 17:58:00,dairy,thursday,17:51:00,evening
1009_thursday,2019-09-05 17:59:00,dairy,thursday,17:51:00,evening
1009_thursday,2019-09-05 18:00:00,dairy,thursday,17:51:00,evening
1009_thursday,2019-09-05 18:01:00,checkout,thursday,18:01:00,evening
1009_tuesday,2019-09-03 17:58:00,spices,tuesday,17:58:00,evening
1009_tuesday,2019-09-03 17:59:00,spices,tuesday,17:58:00,evening
1009_tuesday,2019-09-03 18:00:00,drinks,tuesday,18:00:00,evening
1009_tuesday,2019-09-03 18:01:00,drinks,tuesday,18:00:00,evening
1009_tuesday,2019-09-03 18:02:00,drinks,tuesday,18:00:00,evening
1009_tuesday,2019-09-03 18:03:00,drinks,tuesday,18:00:00,evening
1009_tuesday,2019-09-03 18:04:00,drinks,tuesday,18:00:00,evening
1009_tuesday,2019-09-03 18:05:00,checkout,tuesday,18:05:00,evening
1009_wednesday,2019-09-04 16:57:00,spices,wednesday,16:57:00,evening
1009_wednesday,2019-09-04 16:58:00,spices,wednesday,16:57:00,evening
1009_wednesday,2019-09-04 16:59:00,spices,wednesday,16:57:00,evening
1009_wednesday,2019-09-04 17:00:00,spices,wednesday,16:57:00,evening
1009_wednesday,2019-09-04 17:01:00,dairy,wednesday,17:01:00,evening
1009_wednesday,2019-09-04 17:02:00,dairy,wednesday,17:01:00,evening
1009_wednesday,2019-09-04 17:03:00,dairy,wednesday,17:01:00,evening
1009_wednesday,2019-09-04 17:04:00,fruit,wednesday,17:04:00,evening
1009_wednesday,2019-09-04 17:05:00,fruit,wednesday,17:04:00,evening
1009_wednesday,2019-09-04 17:06:00,drinks,wednesday,17:06:00,evening
1009_wednesday,2019-09-04 17:07:00,drinks,wednesday,17:06:00,evening
1009_wednesday,2019-09-04 17:08:00,fruit,wednesday,17:08:00,evening
1009_wednesday,2019-09-04 17:09:00,drinks,wednesday,17:09:00,evening
1009_wednesday,2019-09-04 17:10:00,spices,wednesday,17:10:00,evening
1009_wednesday,2019-09-04 17:11:00,checkout,wednesday,17:11:00,evening
100_friday,2019-09-06 08:03:00,fruit,friday,08:03:00,morning
100_friday,2019-09-06 08:04:00,checkout,friday,08:04:00,morning
100_monday,2019-09-02 07:56:00,drinks,monday,07:56:00,morning
100_monday,2019-09-02 07:57:00,drinks,monday,07:56:00,morning
100_monday,2019-09-02 07:58:00,drinks,monday,07:56:00,morning
100_monday,2019-09-02 07:59:00,drinks,monday,07:56:00,morning
100_monday,2019-09-02 08:00:00,drinks,monday,07:56:00,morning
100_monday,2019-09-02 08:01:00,drinks,monday,07:56:00,morning
100_monday,2019-09-02 08:02:00,drinks,monday,07:56:00,morning
100_monday,2019-09-02 08:03:00,checkout,monday,08:03:00,morning
100_thursday,2019-09-05 07:53:00,fruit,thursday,07:53:00,morning
100_thursday,2019-09-05 07:54:00,checkout,thursday,07:54:00,morning
100_tuesday,2019-09-03 07:57:00,dairy,tuesday,07:57:00,morning
100_tuesday,2019-09-03 07:58:00,checkout,tuesday,07:58:00,morning
100_wednesday,2019-09-04 08:04:00,drinks,wednesday,08:04:00,morning
100_wednesday,2019-09-04 08:05:00,drinks,wednesday,08:04:00,morning
100_wednesday,2019-09-04 08:06:00,drinks,wednesday,08:04:00,morning
100_wednesday,2019-09-04 08:07:00,checkout,wednesday,08:07:00,morning
1010_friday,2019-09-06 17:23:00,fruit,friday,17:23:00,evening
1010_friday,2019-09-06 17:24:00,drinks,friday,17:24:00,evening
1010_friday,2019-09-06 17:25:00,drinks,friday,17:24:00,evening
1010_friday,2019-09-06 17:26:00,drinks,friday,17:24:00,evening
1010_friday,2019-09-06 17:27:00,dairy,friday,17:27:00,evening
1010_friday,2019-09-06 17:28:00,drinks,friday,17:28:00,evening
1010_friday,2019-09-06 17:29:00,checkout,friday,17:29:00,evening
1010_monday,2019-09-02 17:49:00,spices,monday,17:49:00,evening
1010_monday,2019-09-02 17:50:00,checkout,monday,17:50:00,evening
1010_thursday,2019-09-05 17:30:00,dairy,thursday,17:30:00,evening
1010_thursday,2019-09-05 17:31:00,checkout,thursday,17:31:00,evening
1010_tuesday,2019-09-03 17:58:00,spices,tuesday,17:58:00,evening
1010_tuesday,2019-09-03 17:59:00,dairy,tuesday,17:59:00,evening
1010_tuesday,2019-09-03 18:00:00,dairy,tuesday,17:59:00,evening
1010_tuesday,2019-09-03 18:01:00,dairy,tuesday,17:59:00,evening
1010_tuesday,2019-09-03 18:02:00,dairy,tuesday,17:59:00,evening
1010_tuesday,2019-09-03 18:03:00,spices,tuesday,18:03:00,evening
1010_tuesday,2019-09-03 18:04:00,spices,tuesday,18:03:00,evening
1010_tuesday,2019-09-03 18:05:00,spices,tuesday,18:03:00,evening
1010_tuesday,2019-09-03 18:06:00,spices,tuesday,18:03:00,evening
1010_tuesday,2019-09-03 18:07:00,spices,tuesday,18:03:00,evening
1010_tuesday,2019-09-03 18:08:00,fruit,tuesday,18:08:00,evening
1010_tuesday,2019-09-03 18:09:00,drinks,tuesday,18:09:00,evening
1010_tuesday,2019-09-03 18:10:00,drinks,tuesday,18:09:00,evening
1010_tuesday,2019-09-03 18:11:00,checkout,tuesday,18:11:00,evening
1010_wednesday,2019-09-04 16:59:00,spices,wednesday,16:59:00,evening
1010_wednesday,2019-09-04 17:00:00,spices,wednesday,16:59:00,evening
1010_wednesday,2019-09-04 17:01:00,fruit,wednesday,17:01:00,evening
1010_wednesday,2019-09-04 17:02:00,checkout,wednesday,17:02:00,evening
1011_friday,2019-09-06 17:23:00,fruit,friday,17:23:00,evening
1011_friday,2019-09-06 17:24:00,dairy,friday,17:24:00,evening
1011_friday,2019-09-06 17:25:00,drinks,friday,17:25:00,evening
1011_friday,2019-09-06 17:26:00,drinks,friday,17:25:00,evening
1011_friday,2019-09-06 17:27:00,fruit,friday,17:27:00,evening
1011_friday,2019-09-06 17:28:00,drinks,friday,17:28:00,evening
1011_friday,2019-09-06 17:29:00,checkout,friday,17:29:00,evening
1011_monday,2019-09-02 17:49:00,dairy,monday,17:49:00,evening
1011_monday,2019-09-02 17:50:00,dairy,monday,17:49:00,evening
1011_monday,2019-09-02 17:51:00,dairy,monday,17:49:00,evening
1011_monday,2019-09-02 17:52:00,drinks,monday,17:52:00,evening
1011_monday,2019-09-02 17:53:00,drinks,monday,17:52:00,evening
1011_monday,2019-09-02 17:54:00,fruit,monday,17:54:00,evening
1011_monday,2019-09-02 17:55:00,checkout,monday,17:55:00,evening
1011_thursday,2019-09-05 17:30:00,spices,thursday,17:30:00,evening
1011_thursday,2019-09-05 17:31:00,dairy,thursday,17:31:00,evening
1011_thursday,2019-09-05 17:32:00,dairy,thursday,17:31:00,evening
1011_thursday,2019-09-05 17:33:00,checkout,thursday,17:33:00,evening
1011_tuesday,2019-09-03 17:58:00,dairy,tuesday,17:58:00,evening
1011_tuesday,2019-09-03 17:59:00,checkout,tuesday,17:59:00,evening
1011_wednesday,2019-09-04 17:00:00,dairy,wednesday,17:00:00,evening
1011_wednesday,2019-09-04 17:01:00,checkout,wednesday,17:01:00,evening
1012_friday,2019-09-06 17:24:00,fruit,friday,17:24:00,evening
1012_friday,2019-09-06 17:25:00,fruit,friday,17:24:00,evening
1012_friday,2019-09-06 17:26:00,fruit,friday,17:24:00,evening
1012_friday,2019-09-06 17:27:00,fruit,friday,17:24:00,evening
1012_friday,2019-09-06 17:28:00,fruit,friday,17:24:00,evening
1012_friday,2019-09-06 17:29:00,checkout,friday,17:29:00,evening
1012_monday,2019-09-02 17:49:00,dairy,monday,17:49:00,evening
1012_monday,2019-09-02 17:50:00,dairy,monday,17:49:00,evening
1012_monday,2019-09-02 17:51:00,dairy,monday,17:49:00,evening
1012_monday,2019-09-02 17:52:00,dairy,monday,17:49:00,evening
1012_monday,2019-09-02 17:53:00,dairy,monday,17:49:00,evening
1012_monday,2019-09-02 17:54:00,dairy,monday,17:49:00,evening
1012_monday,2019-09-02 17:55:00,dairy,monday,17:49:00,evening
1012_monday,2019-09-02 17:56:00,dairy,monday,17:49:00,evening
1012_monday,2019-09-02 17:57:00,spices,monday,17:57:00,evening
1012_monday,2019-09-02 17:58:00,spices,monday,17:57:00,evening
1012_monday,2019-09-02 17:59:00,checkout,monday,17:59:00,evening
1012_thursday,2019-09-05 17:30:00,drinks,thursday,17:30:00,evening
1012_thursday,2019-09-05 17:31:00,drinks,thursday,17:30:00,evening
1012_thursday,2019-09-05 17:32:00,checkout,thursday,17:32:00,evening
1012_tuesday,2019-09-03 17:58:00,spices,tuesday,17:58:00,evening
1012_tuesday,2019-09-03 17:59:00,fruit,tuesday,17:59:00,evening
1012_tuesday,2019-09-03 18:00:00,checkout,tuesday,18:00:00,evening
1012_wednesday,2019-09-04 17:00:00,fruit,wednesday,17:00:00,evening
1012_wednesday,2019-09-04 17:01:00,fruit,wednesday,17:00:00,evening
1012_wednesday,2019-09-04 17:02:00,fruit,wednesday,17:00:00,evening
1012_wednesday,2019-09-04 17:03:00,fruit,wednesday,17:00:00,evening
1012_wednesday,2019-09-04 17:04:00,dairy,wednesday,17:04:00,evening
1012_wednesday,2019-09-04 17:05:00,dairy,wednesday,17:04:00,evening
1012_wednesday,2019-09-04 17:06:00,dairy,wednesday,17:04:00,evening
1012_wednesday,2019-09-04 17:07:00,dairy,wednesday,17:04:00,evening
1012_wednesday,2019-09-04 17:08:00,dairy,wednesday,17:04:00,evening
1012_wednesday,2019-09-04 17:09:00,drinks,wednesday,17:09:00,evening
1012_wednesday,2019-09-04 17:10:00,drinks,wednesday,17:09:00,evening
1012_wednesday,2019-09-04 17:11:00,drinks,wednesday,17:09:00,evening
1012_wednesday,2019-09-04 17:12:00,spices,wednesday,17:12:00,evening
1012_wednesday,2019-09-04 17:13:00,spices,wednesday,17:12:00,evening
1012_wednesday,2019-09-04 17:14:00,drinks,wednesday,17:14:00,evening
1012_wednesday,2019-09-04 17:15:00,checkout,wednesday,17:15:00,evening
1013_friday,2019-09-06 17:24:00,spices,friday,17:24:00,evening
1013_friday,2019-09-06 17:25:00,checkout,friday,17:25:00,evening
1013_monday,2019-09-02 17:49:00,drinks,monday,17:49:00,evening
1013_monday,2019-09-02 17:50:00,drinks,monday,17:49:00,evening
1013_monday,2019-09-02 17:51:00,dairy,monday,17:51:00,evening
1013_monday,2019-09-02 17:52:00,drinks,monday,17:52:00,evening
1013_monday,2019-09-02 17:53:00,drinks,monday,17:52:00,evening
1013_monday,2019-09-02 17:54:00,drinks,monday,17:52:00,evening
1013_monday,2019-09-02 17:55:00,spices,monday,17:55:00,evening
1013_monday,2019-09-02 17:56:00,spices,monday,17:55:00,evening
1013_monday,2019-09-02 17:57:00,spices,monday,17:55:00,evening
1013_monday,2019-09-02 17:58:00,dairy,monday,17:58:00,evening
1013_monday,2019-09-02 17:59:00,drinks,monday,17:59:00,evening
1013_monday,2019-09-02 18:00:00,checkout,monday,18:00:00,evening
1013_thursday,2019-09-05 17:31:00,fruit,thursday,17:31:00,evening
1013_thursday,2019-09-05 17:32:00,dairy,thursday,17:32:00,evening
1013_thursday,2019-09-05 17:33:00,dairy,thursday,17:32:00,evening
1013_thursday,2019-09-05 17:34:00,dairy,thursday,17:32:00,evening
1013_thursday,2019-09-05 17:35:00,dairy,thursday,17:32:00,evening
1013_thursday,2019-09-05 17:36:00,dairy,thursday,17:32:00,evening
1013_thursday,2019-09-05 17:37:00,dairy,thursday,17:32:00,evening
1013_thursday,2019-09-05 17:38:00,drinks,thursday,17:38:00,evening
1013_thursday,2019-09-05 17:39:00,drinks,thursday,17:38:00,evening
1013_thursday,2019-09-05 17:40:00,spices,thursday,17:40:00,evening
1013_thursday,2019-09-05 17:41:00,spices,thursday,17:40:00,evening
1013_thursday,2019-09-05 17:42:00,fruit,thursday,17:42:00,evening
1013_thursday,2019-09-05 17:43:00,fruit,thursday,17:42:00,evening
1013_thursday,2019-09-05 17:44:00,fruit,thursday,17:42:00,evening
1013_thursday,2019-09-05 17:45:00,fruit,thursday,17:42:00,evening
1013_thursday,2019-09-05 17:46:00,fruit,thursday,17:42:00,evening
1013_thursday,2019-09-05 17:47:00,fruit,thursday,17:42:00,evening
1013_thursday,2019-09-05 17:48:00,drinks,thursday,17:48:00,evening
1013_thursday,2019-09-05 17:49:00,drinks,thursday,17:48:00,evening
1013_thursday,2019-09-05 17:50:00,drinks,thursday,17:48:00,evening
1013_thursday,2019-09-05 17:51:00,spices,thursday,17:51:00,evening
1013_thursday,2019-09-05 17:52:00,spices,thursday,17:51:00,evening
1013_thursday,2019-09-05 17:53:00,fruit,thursday,17:53:00,evening
1013_thursday,2019-09-05 17:54:00,checkout,thursday,17:54:00,evening
1013_tuesday,2019-09-03 17:58:00,fruit,tuesday,17:58:00,evening
1013_tuesday,2019-09-03 17:59:00,drinks,tuesday,17:59:00,evening
1013_tuesday,2019-09-03 18:00:00,drinks,tuesday,17:59:00,evening
1013_tuesday,2019-09-03 18:01:00,drinks,tuesday,17:59:00,evening
1013_tuesday,2019-09-03 18:02:00,drinks,tuesday,17:59:00,evening
1013_tuesday,2019-09-03 18:03:00,drinks,tuesday,17:59:00,evening
1013_tuesday,2019-09-03 18:04:00,drinks,tuesday,17:59:00,evening
1013_tuesday,2019-09-03 18:05:00,spices,tuesday,18:05:00,evening
1013_tuesday,2019-09-03 18:06:00,drinks,tuesday,18:06:00,evening
1013_tuesday,2019-09-03 18:07:00,drinks,tuesday,18:06:00,evening
1013_tuesday,2019-09-03 18:08:00,drinks,tuesday,18:06:00,evening
1013_tuesday,2019-09-03 18:09:00,drinks,tuesday,18:06:00,evening
1013_tuesday,2019-09-03 18:10:00,drinks,tuesday,18:06:00,evening
1013_tuesday,2019-09-03 18:11:00,drinks,tuesday,18:06:00,evening
1013_tuesday,2019-09-03 18:12:00,checkout,tuesday,18:12:00,evening
1013_wednesday,2019-09-04 17:02:00,fruit,wednesday,17:02:00,evening
1013_wednesday,2019-09-04 17:03:00,checkout,wednesday,17:03:00,evening
1014_friday,2019-09-06 17:24:00,drinks,friday,17:24:00,evening
1014_friday,2019-09-06 17:25:00,drinks,friday,17:24:00,evening
1014_friday,2019-09-06 17:26:00,drinks,friday,17:24:00,evening
1014_friday,2019-09-06 17:27:00,drinks,friday,17:24:00,evening
1014_friday,2019-09-06 17:28:00,drinks,friday,17:24:00,evening
1014_friday,2019-09-06 17:29:00,fruit,friday,17:29:00,evening
1014_friday,2019-09-06 17:30:00,dairy,friday,17:30:00,evening
1014_friday,2019-09-06 17:31:00,drinks,friday,17:31:00,evening
1014_friday,2019-09-06 17:32:00,checkout,friday,17:32:00,evening
1014_monday,2019-09-02 17:49:00,dairy,monday,17:49:00,evening
1014_monday,2019-09-02 17:50:00,checkout,monday,17:50:00,evening
1014_thursday,2019-09-05 17:31:00,drinks,thursday,17:31:00,evening
1014_thursday,2019-09-05 17:32:00,fruit,thursday,17:32:00,evening
1014_thursday,2019-09-05 17:33:00,fruit,thursday,17:32:00,evening
1014_thursday,2019-09-05 17:34:00,fruit,thursday,17:32:00,evening
1014_thursday,2019-09-05 17:35:00,fruit,thursday,17:32:00,evening
1014_thursday,2019-09-05 17:36:00,fruit,thursday,17:32:00,evening
1014_thursday,2019-09-05 17:37:00,fruit,thursday,17:32:00,evening
1014_thursday,2019-09-05 17:38:00,fruit,thursday,17:32:00,evening
1014_thursday,2019-09-05 17:39:00,fruit,thursday,17:32:00,evening
1014_thursday,2019-09-05 17:40:00,fruit,thursday,17:32:00,evening
1014_thursday,2019-09-05 17:41:00,checkout,thursday,17:41:00,evening
1014_tuesday,2019-09-03 18:01:00,dairy,tuesday,18:01:00,evening
1014_tuesday,2019-09-03 18:02:00,dairy,tuesday,18:01:00,evening
1014_tuesday,2019-09-03 18:03:00,dairy,tuesday,18:01:00,evening
1014_tuesday,2019-09-03 18:04:00,spices,tuesday,18:04:00,evening
1014_tuesday,2019-09-03 18:05:00,spices,tuesday,18:04:00,evening
1014_tuesday,2019-09-03 18:06:00,dairy,tuesday,18:06:00,evening
1014_tuesday,2019-09-03 18:07:00,dairy,tuesday,18:06:00,evening
1014_tuesday,2019-09-03 18:08:00,dairy,tuesday,18:06:00,evening
1014_tuesday,2019-09-03 18:09:00,dairy,tuesday,18:06:00,evening
1014_tuesday,2019-09-03 18:10:00,dairy,tuesday,18:06:00,evening
1014_tuesday,2019-09-03 18:11:00,dairy,tuesday,18:06:00,evening
1014_tuesday,2019-09-03 18:12:00,dairy,tuesday,18:06:00,evening
1014_tuesday,2019-09-03 18:13:00,dairy,tuesday,18:06:00,evening
1014_tuesday,2019-09-03 18:14:00,checkout,tuesday,18:14:00,evening
1014_wednesday,2019-09-04 17:03:00,fruit,wednesday,17:03:00,evening
1014_wednesday,2019-09-04 17:04:00,checkout,wednesday,17:04:00,evening
1015_friday,2019-09-06 17:25:00,dairy,friday,17:25:00,evening
1015_friday,2019-09-06 17:26:00,dairy,friday,17:25:00,evening
1015_friday,2019-09-06 17:27:00,spices,friday,17:27:00,evening
1015_friday,2019-09-06 17:28:00,drinks,friday,17:28:00,evening
1015_friday,2019-09-06 17:29:00,drinks,friday,17:28:00,evening
1015_friday,2019-09-06 17:30:00,checkout,friday,17:30:00,evening
1015_monday,2019-09-02 17:49:00,fruit,monday,17:49:00,evening
1015_monday,2019-09-02 17:50:00,spices,monday,17:50:00,evening
1015_monday,2019-09-02 17:51:00,spices,monday,17:50:00,evening
1015_monday,2019-09-02 17:52:00,spices,monday,17:50:00,evening
1015_monday,2019-09-02 17:53:00,drinks,monday,17:53:00,evening
1015_monday,2019-09-02 17:54:00,drinks,monday,17:53:00,evening
1015_monday,2019-09-02 17:55:00,checkout,monday,17:55:00,evening
1015_thursday,2019-09-05 17:32:00,drinks,thursday,17:32:00,evening
1015_thursday,2019-09-05 17:33:00,checkout,thursday,17:33:00,evening
1015_tuesday,2019-09-03 18:01:00,drinks,tuesday,18:01:00,evening
1015_tuesday,2019-09-03 18:02:00,drinks,tuesday,18:01:00,evening
1015_tuesday,2019-09-03 18:03:00,checkout,tuesday,18:03:00,evening
1015_wednesday,2019-09-04 17:03:00,drinks,wednesday,17:03:00,evening
1015_wednesday,2019-09-04 17:04:00,spices,wednesday,17:04:00,evening
1015_wednesday,2019-09-04 17:05:00,dairy,wednesday,17:05:00,evening
1015_wednesday,2019-09-04 17:06:00,drinks,wednesday,17:06:00,evening
1015_wednesday,2019-09-04 17:07:00,drinks,wednesday,17:06:00,evening
1015_wednesday,2019-09-04 17:08:00,drinks,wednesday,17:06:00,evening
1015_wednesday,2019-09-04 17:09:00,drinks,wednesday,17:06:00,evening
1015_wednesday,2019-09-04 17:10:00,fruit,wednesday,17:10:00,evening
1015_wednesday,2019-09-04 17:11:00,fruit,wednesday,17:10:00,evening
1015_wednesday,2019-09-04 17:12:00,fruit,wednesday,17:10:00,evening
1015_wednesday,2019-09-04 17:13:00,dairy,wednesday,17:13:00,evening
1015_wednesday,2019-09-04 17:14:00,dairy,wednesday,17:13:00,evening
